STOP DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,RESIDENCY
12/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/17/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,UNKNOWN,50,MALE,YES,CITATION/SUMMONS,46.2-845,,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/21/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,WARNING ISSUED,46.2-716,REG6716I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
1/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-612((B)(1),REG6701M2,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
1/12/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,WARNING ISSUED,46.2-833,SIG6554I9,NO,NO,,NO,OUT OF STATE RESIDENT
2/8/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,WARNING ISSUED,46.2-1003,EQU6506I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/13/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/18/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,WARNING ISSUED,46.2-804,SIG6548I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/20/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/24/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/15/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/15/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-334.01(C1),LIC6562J9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/15/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
6/7/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,HISPANIC OR LATINO,50,FEMALE,NO,WARNING ISSUED,46.2-1030(B),LIG6903I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/12/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/13/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/14/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/5/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/7/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/31/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,50,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/6/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,OTHER INDIVIDUAL,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,50,FEMALE,YES,ARREST,18.2-57,ASL1313M1,YES,NO,,YES,OTHER VIRGINIA JURISDICTION RESIDENT
11/14/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/17/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,FEMALE,YES,WARNING ISSUED,46.2-1030(B),LIG6903I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/22/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/28/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,AMERICAN INDIAN OR ALASKA NATIVE,NOT HISPANIC OR LATINO,50,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
12/23/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,50,MALE,YES,WARNING ISSUED,46.2-1011,LIG6904I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/25/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,MALE,,NO ENFORCEMENT ACTION,46.2-833,,NO,NO,NO,,
8/14/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,,CITATION/SUMMONS,46.2-825,,NO,NO,NO,,
10/1/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
10/8/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,51,MALE,,WARNING ISSUED,46.2-1030,,NO,NO,NO,,
11/20/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,MALE,,CITATION/SUMMONS,46.2-816,,NO,NO,NO,,
12/29/2020,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,,CITATION/SUMMONS,46.2-646,,NO,NO,NO,,
1/12/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,51,FEMALE,,WARNING ISSUED,46.2-862,,NO,NO,NO,,
1/18/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
2/8/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,51,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
3/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,,WARNING ISSUED,46.2-715,,NO,NO,NO,,
3/24/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,UNKNOWN,51,FEMALE,,CITATION/SUMMONS,46.2-816,,NO,NO,NO,,
4/12/2021,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,,WARNING ISSUED,46.2-646,,NO,NO,NO,,
4/21/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,,CITATION/SUMMONS,46.2-833,,NO,NO,NO,,
5/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,51,FEMALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
5/30/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,UNKNOWN,51,MALE,,CITATION/SUMMONS,46.2-830,,NO,NO,NO,,
6/21/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,,WARNING ISSUED,46.2-833,,NO,NO,NO,,
6/23/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,51,FEMALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
8/1/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
8/9/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-613,REG6701M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
9/29/2021,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
10/29/2021,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-804,SIG6548I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/2/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/17/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-806,MOV6458I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/7/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
1/24/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
1/30/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/14/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/16/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/1/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/8/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/22/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/22/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-301,LIC6809M1,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/28/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/13/2022,Charlottesville Police Department,103,OTHER INVESTIGATIVE DETENTION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,ARREST,18.2-248c,NAR3042F9,YES,NO,,YES,OTHER VIRGINIA JURISDICTION RESIDENT
4/22/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/23/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-1030(B),LIG6903I9,NO,NO,,NO,OUT OF STATE RESIDENT
4/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,NO,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,NO,CITATION/SUMMONS,46.2-301,LIC6809M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/30/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/4/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/5/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-818.2A,MOV6588I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/2/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,WARNING ISSUED,46.2-846,MOV6431I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/28/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/30/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/6/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/7/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/8/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-1049,,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/15/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/15/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/19/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/21/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-818.2A,MOV6588I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/22/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,NO,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/29/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-301,LIC6862M1,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
8/4/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,51,FEMALE,NO,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
8/31/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-833,SIG6554I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
9/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,WARNING ISSUED,46.2-711(D),REG6724I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
9/13/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
9/16/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OUT OF STATE RESIDENT
9/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/6/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-838,,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/11/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/14/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/14/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-301,LIC6809M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/21/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/21/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,FEMALE,YES,CITATION/SUMMONS,46.2-818.2A,,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/3/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,51,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/18/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,51,MALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
