_id,STOP_DATE,AGENCY NAME,LOCATION,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,FORCE USED BY SUBJECT,RESIDENCY,VIOLATION TYPE
734505,10/15/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,32,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734506,10/15/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,65,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734507,10/15/2024 0:00,Charlottesville Police Department,300 RIDGE MCINTIRE RD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,20,Male,Y,Warning Issued,46.2-646,,N,N,,N,N,Other Virginia jurisdiction resident,
734508,10/16/2024 0:00,Charlottesville Police Department,14TH ST NW AT GORDON,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,21,Male,Y,Warning Issued,46.2-821,,N,Y,,N,N,Resident of city/county of stop,
734509,10/15/2024 0:00,Charlottesville Police Department,WB 250 BYPASS AT RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,17,Male,Y,Citation/Summons,46.2-862(I),,N,N,,N,N,Resident of city/county of stop,
734510,10/15/2024 0:00,Charlottesville Police Department,2700 JEFFERSON PARK AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,20,Male,Y,Warning Issued,46.2-830,,N,N,,N,N,Resident of city/county of stop,
734511,10/15/2024 0:00,Charlottesville Police Department,WB 250 BYPASS AT RUGBY RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,54,Female,Y,Warning Issued,46.2-878,,N,N,,N,N,Resident of city/county of stop,
734512,10/15/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,30,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
734513,10/14/2024 0:00,Charlottesville Police Department,250 BYPASS AT HYDRAULIC RD,Charlottesville (103),Accident,Driver,White,Non-Hispanic or Latino,54,Male,Y,Citation/Summons,46.2-816,,N,N,,N,N,Other Virginia jurisdiction resident,
734514,10/14/2024 0:00,Charlottesville Police Department,BARRACKS RD AT EMMET ST,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,32,Female,N,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
734515,10/13/2024 0:00,Charlottesville Police Department,250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,21,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734516,10/14/2024 0:00,Charlottesville Police Department,MONTICELLO,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,33,Female,Y,Warning Issued,46.2-715,,N,N,,N,N,Resident of city/county of stop,
734517,10/10/2024 0:00,Charlottesville Police Department,GORDON AT 14TH STREET,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,21,Male,Y,Warning Issued,46.2-821,,N,N,,N,N,Out of State resident,
734518,10/15/2024 0:00,Charlottesville Police Department,900 MONTICELLO AVE,Charlottesville (103),Traffic Violation,Driver,American Indian or Alaska Native,Non-Hispanic or Latino,34,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734519,10/15/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734520,10/15/2024 0:00,Charlottesville Police Department,700 LOCUST AVE,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,39,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
734521,10/14/2024 0:00,Charlottesville Police Department,WB 250 BYPASS AT RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,26,Male,N,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
734522,10/14/2024 0:00,Charlottesville Police Department,ANGUS RD AT EMMET ST N,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,34,Male,Y,Citation/Summons,46.2-301,,N,N,,N,N,Resident of city/county of stop,
734523,10/17/2024 0:00,Charlottesville Police Department,JOHN WARNER PKWY AT 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,49,Male,Y,Warning Issued,46.2-860,,N,N,,N,N,Resident of city/county of stop,
734524,10/17/2024 0:00,Charlottesville Police Department,PRESTON AVE AT GRADY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,30,Female,Y,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734525,10/17/2024 0:00,Charlottesville Police Department,250 BYPASS AT PARK ST,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,31,Male,Y,Warning Issued,46.2-862(I),,N,N,,N,N,Resident of city/county of stop,
734526,10/17/2024 0:00,Charlottesville Police Department,5TH ST SW AT 5TH ST STATION,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,23,Female,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Resident of city/county of stop,
734527,10/17/2024 0:00,Charlottesville Police Department,LOCUST AT CALHOUN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,35,Female,Y,Citation/Summons,46.2-1565,,N,N,,N,N,Resident of city/county of stop,
734528,10/18/2024 0:00,Charlottesville Police Department,200 E WATER,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,28,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Out of State resident,
734529,10/18/2024 0:00,Charlottesville Police Department,200 E WATER ST,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,36,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
734530,10/17/2024 0:00,Charlottesville Police Department,200 E WATER,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Female,Y,Citation/Summons,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734531,10/17/2024 0:00,Charlottesville Police Department,200 E WATER,Charlottesville (103),Traffic Violation,Driver,American Indian or Alaska Native,Non-Hispanic or Latino,55,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
734532,10/17/2024 0:00,Charlottesville Police Department,200 E WATER,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,24,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
734533,10/17/2024 0:00,Charlottesville Police Department,RIDGE AT CHERRY,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Female,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Resident of city/county of stop,
734534,10/16/2024 0:00,Charlottesville Police Department,RIVES ST AT CARLTON AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,31,Male,Y,Warning Issued,46.2-821,,N,N,,N,N,Resident of city/county of stop,
734535,10/17/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,61,Female,Y,Warning Issued,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734536,10/16/2024 0:00,Charlottesville Police Department,4TH ST NW AT PRESTON AVE,Charlottesville (103),Equipment Violation,Driver,Black or African American,Non-Hispanic or Latino,37,Male,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Other Virginia jurisdiction resident,
734537,10/16/2024 0:00,Charlottesville Police Department,RUGBY AVE AT ROSE HILL,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,67,Female,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Resident of city/county of stop,
734538,10/16/2024 0:00,Charlottesville Police Department,300 BLOCK 250 BY PASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,22,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
734539,10/17/2024 0:00,Charlottesville Police Department,700 MONTICELLO AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,38,Male,Y,Citation/Summons,46.2-1158,,N,N,,N,N,Resident of city/county of stop,
734540,10/17/2024 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,63,Female,Y,Warning Issued,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
734541,10/7/2024 0:00,Charlottesville Police Department,HARRIS ST,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,71,Male,Y,Warning Issued,46.2-825,,N,N,,N,N,Resident of city/county of stop,
734542,10/17/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,35,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734543,10/17/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734544,10/10/2024 0:00,Charlottesville Police Department,200 ELSOM ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,26,Female,Y,Warning Issued,46.2-1011,,N,N,,N,N,Other Virginia jurisdiction resident,
734545,10/10/2024 0:00,Charlottesville Police Department,WISE AT EMMET,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,63,Female,Y,Warning Issued,46.2-826,,N,N,,N,N,Resident of city/county of stop,
734546,10/10/2024 0:00,Charlottesville Police Department,200 ELIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,50,Male,Y,Warning Issued,46.2-802,,N,N,,N,N,Resident of city/county of stop,
734547,10/10/2024 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,55,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Resident of city/county of stop,
734548,10/10/2024 0:00,Charlottesville Police Department,PRESTON AVE AT ROSE HILL,Charlottesville (103),Equipment Violation,Driver,Black or African American,Non-Hispanic or Latino,23,Male,Y,Warning Issued,46.2-1013,,N,N,,N,N,Resident of city/county of stop,
734549,10/11/2024 0:00,Charlottesville Police Department,1000 5TH ST SW,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,23,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
734550,10/11/2024 0:00,Charlottesville Police Department,1000 5TH ST SW,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Female,Y,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
734551,10/11/2024 0:00,Charlottesville Police Department,1000 5TH ST SW,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,26,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
734552,10/11/2024 0:00,Charlottesville Police Department,MCINTIRE RD AT WEST MAIN ST,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,42,Female,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
734553,10/11/2024 0:00,Charlottesville Police Department,ROOSEVELT BROWN BLVD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,38,Female,Y,Warning Issued,46.2-300,,N,N,,N,N,Resident of city/county of stop,
734554,10/10/2024 0:00,Charlottesville Police Department,400 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,52,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
734555,10/9/2024 0:00,Charlottesville Police Department,LEXINGTON AT E HIGH,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,32,Female,Y,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
734556,10/9/2024 0:00,Charlottesville Police Department,W MARKET ST AT MCINTIRE RD,Charlottesville (103),Equipment Violation,Driver,White,Non-Hispanic or Latino,34,Male,Y,Warning Issued,46.2-1013,,N,N,,N,N,Resident of city/county of stop,
734557,10/9/2024 0:00,Charlottesville Police Department,JEFFERSON PARK AVE AT OLD LYNCHBURG RD,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,25,Female,Y,Citation/Summons,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
734558,10/9/2024 0:00,Charlottesville Police Department,5TH ST NW,Charlottesville (103),Equipment Violation,Driver,White,Non-Hispanic or Latino,39,Female,Y,Warning Issued,46.2-646,,N,N,,N,N,Resident of city/county of stop,
734559,10/1/2024 0:00,Charlottesville Police Department,PRESTON AVE,Charlottesville (103),Equipment Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,20,Male,Y,Warning Issued,46.2-1543,,N,N,,N,N,Other Virginia jurisdiction resident,
734560,10/10/2024 0:00,Charlottesville Police Department,1200 N EMMET ST,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,30,Female,N,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
734561,10/10/2024 0:00,Charlottesville Police Department,2200 GREENBRIER DR,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Female,Y,Warning Issued,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734562,10/10/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,21,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
734563,10/9/2024 0:00,Charlottesville Police Department,500 WATER ST,Charlottesville (103),Traffic Violation,Driver,American Indian or Alaska Native,Non-Hispanic or Latino,35,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734564,10/10/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734565,10/13/2024 0:00,Charlottesville Police Department,RUGBY RD,Charlottesville (103),Other Investigative Detention,Driver,American Indian or Alaska Native,Hispanic or Latino,32,Male,N,Warning Issued,46.2-300,,N,N,,N,N,Resident of city/county of stop,
734566,10/13/2024 0:00,Charlottesville Police Department,TEST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Male,N,Citation/Summons,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734567,10/8/2024 0:00,Charlottesville Police Department,RIDGE/MCINTIRE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,36,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734568,10/13/2024 0:00,Charlottesville Police Department,1500 JEFFERSON PARK AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,40,Female,Y,Warning Issued,46.2-646,,N,N,,N,N,Resident of city/county of stop,
734569,10/8/2024 0:00,Charlottesville Police Department,PROSPECT,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,42,Female,Y,Warning Issued,46.2-830,,N,N,,N,N,Other Virginia jurisdiction resident,
734570,10/14/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,70,Male,Y,Warning Issued,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734571,10/14/2024 0:00,Charlottesville Police Department,900 MONTICELLO AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,26,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
734572,10/14/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,48,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734573,10/13/2024 0:00,Charlottesville Police Department,MEAD AVE AT HIGH ST,Charlottesville (103),Traffic Violation,Driver,American Indian or Alaska Native,Non-Hispanic or Latino,30,Male,N,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
734574,10/14/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,37,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
734575,10/11/2024 0:00,Charlottesville Police Department,706 MCENTIRE RD,Charlottesville (103),Equipment Violation,Driver,White,Non-Hispanic or Latino,16,Female,N,Warning Issued,46.2-1011,,N,N,,N,N,Resident of city/county of stop,
734576,10/11/2024 0:00,Charlottesville Police Department,MONTICELLO,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,64,Male,Y,Warning Issued,46.2-1011,,N,N,,N,N,Other Virginia jurisdiction resident,
734577,10/12/2024 0:00,Charlottesville Police Department,14TH ST NW AT GORDON,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,19,Male,Y,Warning Issued,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
734578,10/12/2024 0:00,Charlottesville Police Department,MEADE AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,30,Female,Y,Citation/Summons,46.2-302,,N,N,,N,N,Other Virginia jurisdiction resident,
734579,10/11/2024 0:00,Charlottesville Police Department,HARDY DR,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,30,Male,Y,Warning Issued,46.2-830,,N,N,,N,N,Resident of city/county of stop,
734580,10/11/2024 0:00,Charlottesville Police Department,9TH AT AVON,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,23,Male,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Resident of city/county of stop,
